SEM_EXM_EXCH_ID,SEM_SEGMENT,SEM_SMST_SECURITY_ID,SEM_INSTRUMENT_NAME,SEM_EXPIRY_CODE,SEM_TRADING_SYMBOL,SEM_LOT_UNITS,SEM_CUSTOM_SYMBOL,SEM_EXPIRY_DATE,SEM_STRIKE_PRICE,SEM_OPTION_TYPE,SEM_TICK_SIZE,SEM_EXPIRY_FLAG,SEM_EXCH_INSTRUMENT_TYPE,SEM_SERIES,SM_SYMBOL_NAME
BSE,E,501301,EQUITY,0,TATAINVEST,1,Tata Investment Corporation,,,,5,NA,ES,A,TATA INVESTMENT CORPORATI
BSE,E,501343,EQUITY,0,MOTOGENFIN,1,Motor & General Finance,,,,1,NA,ES,B,MOTOR & GENERAL FINANCE L
BSE,E,501423,EQUITY,0,SHAILY,1,Shaily Engineering Plastics,,,,5,NA,ES,A,SHAILY ENGINEERING PLASTI
BSE,E,501425,EQUITY,0,BBTC,1,Bombay Burmah Trading,,,,5,NA,ES,A,BOMBAY BURMAH TRADING COR
BSE,E,501455,EQUITY,0,GREAVESCOT,1,Greaves Cotton,,,,5,NA,ES,A,GREAVES COTTON LTD.
BSE,E,501831,EQUITY,0,COASTCORP,1,Coastal Corporation,,,,1,NA,ES,B,COASTAL CORPORATION LTD.
BSE,E,502090,EQUITY,0,SAGCEM,1,Sagar Cements,,,,5,NA,ES,B,SAGAR CEMENTS LTD.
BSE,E,502137,EQUITY,0,DECCANCE,1,Deccan Cements,,,,5,NA,ES,B,DECCAN CEMENTS LTD.
BSE,E,502157,EQUITY,0,MANGLMCEM,1,Mangalam Cement,,,,5,NA,ES,B,MANGALAM CEMENT LTD.
BSE,E,502168,EQUITY,0,NCLIND,1,NCL Industries,,,,5,NA,ES,B,NCL INDUSTRIES LTD.
BSE,E,502175,EQUITY,0,SAURASHCEM,1,Saurashtra Cement,,,,1,NA,ES,B,SAURASHTRA CEMENT LTD.
BSE,E,502180,EQUITY,0,SHREDIGCEM,1,Shree Digvijay Cement Company,,,,1,NA,ES,B,SHREE DIGVIJAY CEMENT CO.
BSE,E,502219,EQUITY,0,BORORENEW,1,Borosil Renewables,,,,5,NA,ES,A,BOROSIL RENEWABLES LIMITE
BSE,E,502330,EQUITY,0,ANDHRAPAP,1,Andhra Paper,,,,1,NA,ES,B,ANDHRA PAPER LIMITED
BSE,E,502355,EQUITY,0,BALKRISIND,1,Balkrishna Industries,,,,5,NA,ES,A,BALKRISHNA INDUSTRIES LTD
BSE,E,502420,EQUITY,0,ORIENTPPR,1,Orient Paper & Industries,,,,1,NA,ES,B,ORIENT PAPER & INDUSTRIES
BSE,E,502450,EQUITY,0,SESHAPAPER,1,Seshasayee Paper & Boards,,,,5,NA,ES,B,SESHASAYEE PAPER & BOARDS
BSE,E,502820,EQUITY,0,DCM,1,DCM,,,,5,NA,ES,B,DCM LTD.
BSE,E,502986,EQUITY,0,VTL,1,Vardhman Textiles,,,,5,NA,ES,A,VARDHMAN TEXTILES LTD.
BSE,E,503031,EQUITY,0,PENINLAND,1,Peninsula Land,,,,1,NA,ES,B,PENINSULA LAND LTD.
BSE,E,503100,EQUITY,0,PHOENIXLTD,1,Phoenix Mills,,,,5,NA,ES,A,THE PHOENIX MILLS LTD
BSE,E,503101,EQUITY,0,MARATHON,1,Marathon NextGen Realty,,,,5,NA,ES,B,MARATHON NEXTGEN REALTY L
BSE,E,503162,EQUITY,0,RELCHEMQ,1,Reliance Chemotex,,,,5,NA,ES,B,RELIANCE CHEMOTEX INDUSTR
BSE,E,503169,EQUITY,0,RUBYMILLS,1,Ruby Mills,,,,5,NA,ES,B,RUBY MILLS LTD.
BSE,E,503310,EQUITY,0,SWANENERGY,1,Swan Energy,,,,5,NA,ES,A,SWAN ENERGY LTD.
BSE,E,503681,EQUITY,0,ELCIDIN,1,ELCID Investments,,,,5,NA,ES,B,ELCID INVESTMENTS LTD.
BSE,E,503722,EQUITY,0,BANSWRAS,1,Banswara Syntex,,,,5,NA,ES,B,BANSWARA SYNTEX LTD.
BSE,E,503806,EQUITY,0,SRF,1,SRF,,,,5,NA,ES,A,SRF LTD.
BSE,E,503811,EQUITY,0,SIYSIL,1,Siyaram Silk Mills,,,,5,NA,ES,B,SIYARAM SILK MILLS LTD.
BSE,E,503960,EQUITY,0,BBL,1,Bharat Bijlee,,,,5,NA,ES,A,BHARAT BIJLEE LTD.
BSE,E,504000,EQUITY,0,ELPROINTL,1,Elpro International,,,,5,NA,ES,B,ELPRO INTERNATIONAL LTD.
BSE,E,504036,EQUITY,0,HIRECT,1,Hind Rectifiers,,,,5,NA,ES,B,HIND RECTIFIERS LTD.
BSE,E,504058,EQUITY,0,NIPPOBATRY,1,Indo National,,,,5,NA,ES,B,INDO-NATIONAL LTD.
BSE,E,504067,EQUITY,0,ZENSARTECH,1,Zensar Technologies,,,,5,NA,ES,A,ZENSAR TECHNOLOGIES LTD.
BSE,E,504112,EQUITY,0,NELCO,1,NELCO,,,,5,NA,ES,B,NELCO LTD.
BSE,E,504212,EQUITY,0,UNIVCABLES,1,Universal Cables,,,,5,NA,ES,B,UNIVERSAL CABLES LTD.
BSE,E,504614,EQUITY,0,SARDAEN,1,Sarda Energy & Minerals,,,,5,NA,ES,A,SARDA ENERGY & MINERALS L
BSE,E,504741,EQUITY,0,INDIANHUME,1,Indian Hume Pipe,,,,5,NA,ES,B,INDIAN HUME PIPE CO.LTD.
BSE,E,504879,EQUITY,0,ORIENTCER,1,Orient Ceratech,,,,1,NA,ES,B,ORIENT CERATECH LIMITED
BSE,E,504882,EQUITY,0,NATIONSTD,1,National Standard,,,,5,NA,ES,B,NATIONAL STANDARD (INDIA)
BSE,E,504918,EQUITY,0,SANDUMA,1,Sandur Manganese & Iron Ores,,,,5,NA,ES,B,SANDUR MANGANESE & IRON O
BSE,E,504973,EQUITY,0,CHOLAHLDNG,1,Cholamandalam Financial Holdings,,,,5,NA,ES,A,CHOLAMANDALAM FINANCIAL H
BSE,E,505010,EQUITY,0,AUTOAXLES,1,Automotive Axles,,,,5,NA,ES,B,AUTOMOTIVE AXLES LTD.
BSE,E,505036,EQUITY,0,ACGL,1,Automobile Corporation of Goa,,,,5,NA,ES,B,AUTOMOBILE CORPORATION OF
BSE,E,505160,EQUITY,0,TALBROAUTO,1,Talbros Automotive Components,,,,5,NA,ES,B,TALBROS AUTOMOTIVE COMPON
BSE,E,505163,EQUITY,0,ZFSTEERING,1,ZF Steering Gear,,,,5,NA,ES,B,Z.F.STEERING GEAR (INDIA)
BSE,E,505192,EQUITY,0,SMLISUZU,1,SML Isuzu,,,,5,NA,ES,B,SML ISUZU LIMITED
BSE,E,505200,EQUITY,0,EICHERMOT,1,Eicher Motors,,,,5,NA,ES,A,EICHER MOTORS LTD.
BSE,E,505242,EQUITY,0,DYNAMATECH,1,Dynamatic Technologies,,,,5,NA,ES,B,DYNAMATIC TECHNOLOGIES LT
BSE,E,505255,EQUITY,0,GMMPFAUDLR,1,GMM Pfaudler,,,,5,NA,ES,A,GMM PFAUDLER LTD.
BSE,E,505283,EQUITY,0,KIRLPNU,1,Kirloskar Pneumatic Company,,,,5,NA,ES,A,KIRLOSKAR PNEUMATIC CO.LT
BSE,E,505355,EQUITY,0,NESCO,1,Nesco,,,,5,NA,ES,B,NESCO LTD.
BSE,E,505400,EQUITY,0,TEXINFRA,1,Texmaco Infrastructure & Holdings,,,,5,NA,ES,B,TEXMACO INFRASTRUCTURE & 
BSE,E,505412,EQUITY,0,WENDT,1,Wendt,,,,5,NA,ES,B,WENDT (INDIA) LTD.
BSE,E,505509,EQUITY,0,RESPONIND,1,Responsive Industries,,,,5,NA,ES,B,RESPONSIVE INDUSTRIES LTD
BSE,E,505526,EQUITY,0,DOLATALGO,1,Dolat Algotech,,,,5,NA,ES,B,DOLAT ALGOTECH LIMITED
BSE,E,505533,EQUITY,0,WESTLIFE,1,Westlife Foodworld,,,,5,NA,ES,A,WESTLIFE FOODWORLD LIMITE
BSE,E,505537,EQUITY,0,ZEEL,1,Zee Entertainment,,,,5,NA,ES,A,ZEE ENTERTAINMENT ENTERPR
BSE,E,505590,EQUITY,0,SVPGLOB,1,SVP Global Ventures,,,,1,NA,ES,B,SVP GLOBAL TEXTILES LIMIT
BSE,E,505688,EQUITY,0,BHARATGEAR,1,Bharat Gears,,,,1,NA,ES,B,BHARAT GEARS LTD.
BSE,E,505700,EQUITY,0,ELECON,1,Elecon Engineering Company,,,,5,NA,ES,A,ELECON ENGINEERING CO.LTD
BSE,E,505710,EQUITY,0,GRAUWEIL,1,Grauer & Weil,,,,5,NA,ES,B,GRAUER & WEIL (INDIA) LTD
BSE,E,505714,EQUITY,0,GABRIEL,1,Gabriel,,,,5,NA,ES,A,GABRIEL INDIA LTD.
BSE,E,505726,EQUITY,0,IFBIND,1,IFB Industries,,,,5,NA,ES,B,IFB INDUSTRIES LTD.
BSE,E,505744,EQUITY,0,FMGOETZE,1,Federal Mogul Goetze,,,,5,NA,ES,B,FEDERAL-MOGUL GOETZE (IND
BSE,E,505790,EQUITY,0,SCHAEFFLER,1,Schaeffler India,,,,5,NA,ES,A,Schaeffler India Limited
BSE,E,505800,EQUITY,0,RANEHOLDIN,1,Rane Holdings,,,,5,NA,ES,B,RANE HOLDINGS LTD.
BSE,E,505850,EQUITY,0,MANCREDIT,1,Mangal Credit & Fincorp,,,,5,NA,ES,B,MANGAL CREDIT AND FINCORP
BSE,E,505854,EQUITY,0,TRF,1,TRF,,,,5,NA,ES,B,TRF LTD.
BSE,E,505872,EQUITY,0,WPIL,1,WPIL,,,,5,NA,ES,B,WPIL LTD.
BSE,E,505890,EQUITY,0,KENNAMET,1,Kennametal,,,,5,NA,ES,B,KENNAMETAL INDIA LTD.
BSE,E,506022,EQUITY,0,PRAKASH,1,Prakash Industries,,,,5,NA,ES,A,PRAKASH INDUSTRIES LTD.
BSE,E,506076,EQUITY,0,GRINDWELL,1,Grindwell Norton,,,,5,NA,ES,A,GRINDWELL NORTON LTD.
BSE,E,506109,EQUITY,0,GENESYS,1,Genesys International Corp,,,,5,NA,ES,B,GENESYS INTERNATIONAL COR
BSE,E,506146,EQUITY,0,VIVIDHA,1,Visagar Polytex,,,,1,NA,ES,B,VISAGAR POLYTEX LTD.
BSE,E,506184,EQUITY,0,KANANIIND,1,Kanani Industries,,,,1,NA,ES,B,KANANI INDUSTRIES LTD.
BSE,E,506194,EQUITY,0,ARIHANTSUP,1,Arihant Superstructures,,,,5,NA,ES,B,ARIHANT SUPERSTRUCTURES L
BSE,E,506197,EQUITY,0,BLISSGVS,1,Bliss GVS Pharma,,,,5,NA,ES,B,BLISS GVS PHARMA LTD.
BSE,E,506222,EQUITY,0,STYRENIX,1,Styrenix Performance Materials,,,,5,NA,ES,A,Styrenix Performance Mate
BSE,E,506235,EQUITY,0,ALEMBICLTD,1,Alembic,,,,5,NA,ES,B,ALEMBIC LTD.
BSE,E,506248,EQUITY,0,AMNPLST,1,Amines & Plasticizers,,,,5,NA,ES,B,AMINES & PLASTICIZERS LTD
BSE,E,506260,EQUITY,0,ANUHPHR,1,Anuh Pharma,,,,5,NA,ES,B,ANUH PHARMA LTD.
BSE,E,506261,EQUITY,0,MODISONLTD,1,Modison,,,,5,NA,ES,B,MODISON LIMITED
BSE,E,506285,EQUITY,0,BAYERCROP,1,Bayer Crop Science,,,,5,NA,ES,A,BAYER CROPSCIENCE LTD.
BSE,E,506390,EQUITY,0,HEUBACHIND,1,Heubach Colorants,,,,5,NA,ES,B,Heubach Colorants India L
BSE,E,506395,EQUITY,0,COROMANDEL,1,Coromandel International,,,,5,NA,ES,A,COROMANDEL INTERNATIONAL 
BSE,E,506401,EQUITY,0,DEEPAKNTR,1,Deepak Nitrite,,,,5,NA,ES,A,DEEPAK NITRITE LTD.
BSE,E,506405,EQUITY,0,DMCC,1,DMCC Speciality Chemicals,,,,5,NA,ES,B,DMCC SPECIALITY CHEMICALS
BSE,E,506480,EQUITY,0,GOCLCORP,1,GOCL Corporation,,,,5,NA,ES,B,GOCL Corporation Limited
BSE,E,506525,EQUITY,0,KANORICHEM,1,Kanoria Chemicals & Industries,,,,1,NA,ES,B,KANORIA CHEMICALS & INDUS
BSE,E,506590,EQUITY,0,PCBL,1,PCBL Chemical,,,,5,NA,ES,A,PCBL Chemical Limited
BSE,E,506618,EQUITY,0,PUNJABCHEM,1,Punjab Chemicals & Crop Protection,,,,5,NA,ES,B,PUNJAB CHEMICALS AND CROP
BSE,E,506655,EQUITY,0,SUDARSCHEM,1,Sudarshan Chemical Industries,,,,5,NA,ES,A,SUDARSHAN CHEMICAL INDUST
BSE,E,506685,EQUITY,0,ULTRAMAR,1,Ultramarine & Pigments,,,,5,NA,ES,B,ULTRAMARINE & PIGMENTS LT
BSE,E,506690,EQUITY,0,UNICHEMLAB,1,Unichem Laboratories,,,,5,NA,ES,B,UNICHEM LABORATORIES LTD.
BSE,E,506767,EQUITY,0,ALKYLAMINE,1,Alkyl Amines Chemicals,,,,5,NA,ES,A,ALKYL AMINES CHEMICALS LT
BSE,E,506808,EQUITY,0,TUTIALKA,1,Tuticorin Alkali Chemicals,,,,1,NA,ES,B,TUTICORIN ALKALI CHEMICAL
BSE,E,506820,EQUITY,0,ASTRAZEN,1,AstraZeneca Pharma,,,,5,NA,ES,A,ASTRAZENECA PHARMA INDIA 
BSE,E,506852,EQUITY,0,PRIMO,1,Primo Chemicals,,,,1,NA,ES,B,Primo Chemicals Limited
BSE,E,506854,EQUITY,0,TANFACIND,1,Tanfac Industries,,,,5,NA,ES,B,TANFAC INDUSTRIES LTD.
BSE,E,506879,EQUITY,0,GUJTHEM,1,Gujarat Themis Biosyn,,,,5,NA,ES,B,GUJARAT THEMIS BIOSYN LTD
BSE,E,506943,EQUITY,0,JBCHEPHARM,1,J B Chemicals and Pharmaceuticals,,,,5,NA,ES,A,J.B.CHEMICALS & PHARMACEU
BSE,E,507205,EQUITY,0,TI,1,Tilaknagar Industries,,,,5,NA,ES,A,TILAKNAGAR INDUSTRIES LTD
BSE,E,507315,EQUITY,0,SAKHTISUG,1,Sakthi Sugars,,,,1,NA,ES,B,SAKTHI SUGARS LTD.
BSE,E,507488,EQUITY,0,GMBREW,1,GM Breweries,,,,5,NA,ES,B,G.M.BREWERIES LTD.
BSE,E,507490,EQUITY,0,RANASUG,1,Rana Sugars,,,,1,NA,ES,B,RANA SUGARS LTD.
BSE,E,507514,EQUITY,0,SDBL,1,Som Distilleries & Breweries,,,,5,NA,ES,B,SOM DISTILLERIES & BREWER
BSE,E,507526,EQUITY,0,ASALCBR,1,Associated Alcohols & Breweries,,,,5,NA,ES,B,ASSOCIATED ALCOHOLS & BRE
BSE,E,507580,EQUITY,0,IVP,1,IVP,,,,5,NA,ES,B,IVP LTD.
BSE,E,507685,EQUITY,0,WIPRO,1,Wipro,,,,5,NA,ES,A,WIPRO LTD.
BSE,E,507717,EQUITY,0,DHANUKA,1,Dhanuka Agritech,,,,5,NA,ES,B,DHANUKA AGRITECH LTD.
BSE,E,507747,EQUITY,0,TTKHLTCARE,1,TTK Healthcare,,,,5,NA,ES,B,TTK HEALTHCARE LTD.
BSE,E,507753,EQUITY,0,TGVSL,1,TGV Sraac ,,,,1,NA,ES,B,TGV SRAAC Limited
BSE,E,507785,EQUITY,0,TAINWALCHM,1,Tainwala Chemicals & Plastics,,,,5,NA,ES,B,TAINWALA CHEMICALS & PLAS
BSE,E,507789,EQUITY,0,JAGSNPHARM,1,Jagsonpal Pharmaceuticals,,,,5,NA,ES,B,JAGSONPAL PHARMACEUTICALS
BSE,E,507815,EQUITY,0,GILLETTE,1,Gillette,,,,5,NA,ES,A,GILLETTE INDIA LTD.
BSE,E,507880,EQUITY,0,VIPIND,1,VIP Industries,,,,5,NA,ES,A,V.I.P.INDUSTRIES LTD.
BSE,E,507910,EQUITY,0,FIBERWEB,1,Fiberweb,,,,1,NA,ES,B,FIBERWEB (INDIA) LTD.
BSE,E,507944,EQUITY,0,BAJAJST,1,Bajaj Steel Industries,,,,5,NA,ES,B,BAJAJ STEEL INDUSTRIES LT
BSE,E,508486,EQUITY,0,HAWKINCOOK,1,Hawkins Cookers,,,,5,NA,ES,B,HAWKINS COOKERS LTD.
BSE,E,508807,EQUITY,0,ISTLTD,1,IST,,,,5,NA,ES,B,IST LTD.
BSE,E,508814,EQUITY,0,COSMOFIRST,1,Cosmo First,,,,5,NA,ES,B,Cosmo First Limited
BSE,E,508869,EQUITY,0,APOLLOHOSP,1,Apollo Hospitals,,,,5,NA,ES,A,APOLLO HOSPITALS ENTERPRI
BSE,E,508933,EQUITY,0,AYMSYNTEX,1,AYM Syntex,,,,5,NA,ES,B,AYM Syntex Limited
BSE,E,508954,EQUITY,0,FINKURVE,1,Finkurve Financial Services,,,,5,NA,ES,B,FINKURVE FINANCIAL SERVIC
BSE,E,508989,EQUITY,0,NAVNETEDUL,1,Navneet Education,,,,5,NA,ES,B,NAVNEET EDUCATION LIMITED
BSE,E,509048,EQUITY,0,LANCORHOL,1,Lancor Holdings,,,,1,NA,ES,B,LANCOR HOLDINGS LTD.
BSE,E,509079,EQUITY,0,GUFICBIO,1,Gufic BioSciences,,,,5,NA,ES,B,GUFIC BIOSCIENCES LTD.
BSE,E,509152,EQUITY,0,GRPLTD,1,GRP,,,,5,NA,ES,B,GRP LTD.
BSE,E,509220,EQUITY,0,PTL,1,PTL Enterprises,,,,1,NA,ES,B,PTL ENTERPRISES LTD.
BSE,E,509243,EQUITY,0,TVSSRICHAK,1,TVS Srichakra,,,,5,NA,ES,B,TVS SRICHAKRA LTD.
BSE,E,509438,EQUITY,0,BENARAS,1,Benares Hotels,,,,5,NA,ES,B,BENARES HOTELS LTD.
BSE,E,509480,EQUITY,0,BERGEPAINT,1,Berger Paints,,,,5,NA,ES,A,BERGER PAINTS INDIA LTD.
BSE,E,509488,EQUITY,0,GRAPHITE,1,Graphite,,,,5,NA,ES,A,GRAPHITE INDIA LTD.
BSE,E,509496,EQUITY,0,ITDCEM,1,ITD Cementation,,,,5,NA,ES,A,ITD CEMENTATION INDIA LTD
BSE,E,509557,EQUITY,0,GARFIBRES,1,Garware Technical Fibres,,,,5,NA,ES,A,GARWARE TECHNICAL FIBRES 
BSE,E,509567,EQUITY,0,GOACARBON,1,Goa Carbon,,,,5,NA,ES,B,GOA CARBON LTD.
BSE,E,509631,EQUITY,0,HEG,1,HEG,,,,5,NA,ES,A,HEG LTD.
BSE,E,509635,EQUITY,0,HINDCOMPOS,1,Hindustan Composites,,,,5,NA,ES,B,HINDUSTAN COMPOSITES LTD.
BSE,E,509675,EQUITY,0,BIRLANU,1,Birlanu,,,,5,NA,ES,B,BIRLANU LIMITED
BSE,E,509692,EQUITY,0,INDIANCARD,1,Indian Card Clothing Company,,,,5,NA,ES,B,INDIAN CARD CLOTHING CO.L
BSE,E,509709,EQUITY,0,INTLCONV,1,International Conveyors,,,,1,NA,ES,B,INTERNATIONAL CONVEYORS L
BSE,E,509715,EQUITY,0,JAYSREETEA,1,Jay Shree Tea & Industries,,,,5,NA,ES,B,JAY SHREE TEA & INDUSTRIE
BSE,E,509820,EQUITY,0,HUHTAMAKI,1,Huhtamaki PPL,,,,5,NA,ES,B,HUHTAMAKI INDIA LIMITED
BSE,E,509874,EQUITY,0,SHALPAINTS,1,Shalimar Paints,,,,1,NA,ES,B,SHALIMAR PAINTS LTD.
BSE,E,509930,EQUITY,0,SUPREMEIND,1,Supreme Industries,,,,5,NA,ES,A,SUPREME INDUSTRIES LTD.
BSE,E,509966,EQUITY,0,VSTIND,1,VST Industries,,,,5,NA,ES,A,VST INDUSTRIES LTD.
BSE,E,511034,EQUITY,0,JINDRILL,1,Jindal Drilling & Industries,,,,5,NA,ES,B,JINDAL DRILLING & INDUSTR
BSE,E,511076,EQUITY,0,AEROENTER,1,Aeroflex Enterprises,,,,5,NA,ES,B,AEROFLEX ENTERPRISES LIMI
BSE,E,511108,EQUITY,0,SHIVATEX,1,Shiva Texyarn,,,,5,NA,ES,B,SHIVA TEXYARN LTD.
BSE,E,511196,EQUITY,0,CANFINHOME,1,Can Fin Homes,,,,5,NA,ES,A,CAN FIN HOMES LTD.
BSE,E,511208,EQUITY,0,IVC,1,IL&FS Investment Managers,,,,1,NA,ES,B,IL&FS INVESTMENT MANAGERS
BSE,E,511218,EQUITY,0,SHRIRAMFIN,1,Shriram Finance,,,,5,NA,ES,A,Shriram Finance Limited
BSE,E,511243,EQUITY,0,CHOLAFIN,1,Cholamandalam Investment,,,,5,NA,ES,A,CHOLAMANDALAM INVESTMENT 
BSE,E,511333,EQUITY,0,VLSFINANCE,1,VLS Finance,,,,5,NA,ES,B,VLS FINANCE LTD.
BSE,E,511413,EQUITY,0,CREST,1,Crest Ventures,,,,5,NA,ES,B,CREST
BSE,E,511473,EQUITY,0,INDBANK,1,Indbank Merchant Banking,,,,1,NA,ES,B,INDBANK MERCHANT BANKING 
BSE,E,511551,EQUITY,0,MONARCH,1,Monarch Networth Capital,,,,5,NA,ES,B,Monarch Networth Capital 
BSE,E,511559,EQUITY,0,TIMESGTY,1,Times Guaranty,,,,5,NA,ES,B,TIMES GUARANTY LTD.
BSE,E,511589,EQUITY,0,AVONMORE,1,Avonmore Capital & Management Services,,,,1,NA,ES,B,AVONMORE CAPITAL & MANAGE
BSE,E,511605,EQUITY,0,ARIHANTCAP,1,Arihant Capital Markets,,,,1,NA,ES,B,ARIHANT CAPITAL MARKETS L
BSE,E,511628,EQUITY,0,FEDDERSHOL,1,Fedders Holding,,,,1,NA,ES,B,FEDDERS HOLDING LIMITED
BSE,E,511630,EQUITY,0,SAMBHAAV,1,Sambhaav Media,,,,1,NA,ES,B,SAMBHAAV MEDIA LTD.
BSE,E,511676,EQUITY,0,GICHSGFIN,1,GIC Housing Finance,,,,5,NA,ES,B,GIC HOUSING FINANCE LTD.
BSE,E,511724,EQUITY,0,BAIDFIN,1,Baid Finserv,,,,1,NA,ES,B,BAID FINSERV LIMITED
BSE,E,511742,EQUITY,0,UGROCAP,1,UGRO Capital,,,,5,NA,ES,B,UGRO CAPITAL LIMITED
BSE,E,511766,EQUITY,0,MUTHOOTCAP,1,Muthoot Capital Services,,,,5,NA,ES,B,MUTHOOT CAPITAL SERVICES 
BSE,E,511768,EQUITY,0,MASTERTR,1,Master Trust,,,,5,NA,ES,B,MASTER TRUST LTD.
BSE,E,512008,EQUITY,0,EFCIL,1,EFC,,,,5,NA,ES,B,EFC (I) LIMITED
BSE,E,512020,EQUITY,0,ZSARACOM,1,Saraswati Commercial,,,,5,NA,ES,B,SARASWATI COMMERCIAL (IND
BSE,E,512068,EQUITY,0,DECNGOLD,1,Deccan Gold Mines,,,,5,NA,ES,B,DECCAN GOLD MINES LTD.
BSE,E,512070,EQUITY,0,UPL,1,UPL,,,,5,NA,ES,A,UPL LIMITED
BSE,E,512161,EQUITY,0,SECURKLOUD,1,SecureKloud Technologies,,,,1,NA,ES,B,SECUREKLOUD TECHNOLOGIES 
BSE,E,512179,EQUITY,0,SUNTECK,1,Sunteck Realty,,,,5,NA,ES,A,SUNTECK REALTY LTD.
BSE,E,512237,EQUITY,0,JAICORPLTD,1,Jai Corp,,,,5,NA,ES,B,JAI CORP LTD.
BSE,E,512296,EQUITY,0,BHAGYANGR,1,Bhagyanagar,,,,1,NA,ES,B,BHAGYANAGAR INDIA LTD.
BSE,E,512329,EQUITY,0,SGMART,1,SG Mart,,,,5,NA,ES,B,SG MART LIMITED
BSE,E,512381,EQUITY,0,STARTECK,1,Starteck Finance,,,,5,NA,ES,B,STARTECK FINANCE LIMITED
BSE,E,512455,EQUITY,0,LLOYDSME,1,Lloyds Metals & Energy,,,,5,NA,ES,A,LLOYDS METALS AND ENERGY 
BSE,E,512463,EQUITY,0,LLOYDSENT,1,Lloyds Enterprises,,,,1,NA,ES,B,LLOYDS ENTERPRISES LIMITE
BSE,E,512519,EQUITY,0,DONEAR,1,Donear Industries,,,,5,NA,ES,B,DONEAR INDUSTRIES LTD.
BSE,E,512529,EQUITY,0,SEQUENT,1,Sequent Scientific,,,,5,NA,ES,A,SEQUENT SCIENTIFIC LTD.
BSE,E,512553,EQUITY,0,ZENITHEXPO,1,Zenith Exports,,,,5,NA,ES,B,ZENITH EXPORTS LTD.
BSE,E,512559,EQUITY,0,KOHINOOR,1,Kohinoor Foods,,,,1,NA,ES,B,KOHINOOR FOODS LTD.
BSE,E,512573,EQUITY,0,AVANTIFEED,1,Avanti Feeds,,,,5,NA,ES,A,AVANTI FEEDS LTD.
BSE,E,512599,EQUITY,0,ADANIENT,1,Adani Enterprises,,,,5,NA,ES,A,ADANI ENTERPRISES LTD.
BSE,E,512608,EQUITY,0,BHANDARI,1,Bhandari Hosiery Exports,,,,1,NA,ES,B,BHANDARI HOSIERY EXPORTS 
BSE,E,513023,EQUITY,0,NAVA,1,Nava,,,,5,NA,ES,A,NAVA LIMITED
BSE,E,513097,EQUITY,0,SBCL,1,Shivalik Bimetal Controls,,,,5,NA,ES,B,SHIVALIK BIMETAL CONTROLS
BSE,E,513108,EQUITY,0,GANDHITUBE,1,Gandhi Special Tubes,,,,5,NA,ES,B,GANDHI SPECIAL TUBES LTD.
BSE,E,513121,EQUITY,0,ORICONENT,1,Oricon Enterprises,,,,1,NA,ES,B,ORICON ENTERPRISES LTD.
BSE,E,513228,EQUITY,0,PENIND,1,Pennar Industries,,,,5,NA,ES,B,PENNAR INDUSTRIES LTD.
BSE,E,513250,EQUITY,0,JYOTISTRUC,1,Jyoti Structures,,,,1,NA,ES,B,JYOTI STRUCTURES LTD.
BSE,E,513262,EQUITY,0,SSWL,1,Steel Strips Wheels,,,,5,NA,ES,B,STEEL STRIPS WHEELS LTD.
BSE,E,513269,EQUITY,0,MANINDS,1,Man Industries,,,,5,NA,ES,B,MAN INDUSTRIES (INDIA) LT
BSE,E,513349,EQUITY,0,AJMERA,1,Ajmera Realty & Infra,,,,5,NA,ES,B,AJMERA REALTY & INFRA IND
BSE,E,513375,EQUITY,0,CARBORUNIV,1,Carborundum Universal,,,,5,NA,ES,A,CARBORUNDUM UNIVERSAL LTD
BSE,E,513377,EQUITY,0,MMTC,1,MMTC,,,,1,NA,ES,A,MMTC LTD.
BSE,E,513436,EQUITY,0,SHAHALLOYS,1,Shah Alloys,,,,1,NA,ES,B,SHAH ALLOYS LTD.
BSE,E,513509,EQUITY,0,KALYANIFRG,1,Kalyani Forge,,,,5,NA,ES,B,KALYANI FORGE LTD.
BSE,E,513517,EQUITY,0,STEELCAS,1,Steelcast,,,,5,NA,ES,B,STEELCAST LTD.
BSE,E,513519,EQUITY,0,PITTIENG,1,Pitti Engineering,,,,5,NA,ES,A,PITTI ENGINEERING LIMITED
BSE,E,513599,EQUITY,0,HINDCOPPER,1,Hindustan Copper,,,,5,NA,ES,A,HINDUSTAN COPPER LTD.
BSE,E,513683,EQUITY,0,NLCINDIA,1,NLC India,,,,5,NA,ES,A,NLC India Limited
BSE,E,513729,EQUITY,0,AROGRANITE,1,Aro Granite Industries,,,,1,NA,ES,B,ARO GRANITE INDUSTRIES LT
BSE,E,514043,EQUITY,0,HIMATSEIDE,1,Himatsingka Seide,,,,5,NA,ES,B,HIMATSINGKA SEIDE LTD.
BSE,E,514162,EQUITY,0,WELSPUNLIV,1,Welspun Living,,,,5,NA,ES,A,WELSPUN LIVING LIMITED
BSE,E,514167,EQUITY,0,GANECOS,1,Ganesha Ecosphere,,,,5,NA,ES,A,GANESHA ECOSPHERE LTD.
BSE,E,514175,EQUITY,0,VARDMNPOLY,1,Vardhman Polytex,,,,1,NA,ES,B,VARDHMAN POLYTEX LTD.
BSE,E,514234,EQUITY,0,SANGAMIND,1,Sangam,,,,5,NA,ES,B,SANGAM (INDIA) LTD.
